run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses
262,42,270,0.35,25,30,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,112.061687707901,logs\backtest_results\EUR-USD_20251104_222328_780735,9
265,42,270,0.35,25,30,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,106.70629453659058,logs\backtest_results\EUR-USD_20251104_222335_557181,9
264,42,270,0.35,25,30,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,108.2683835029602,logs\backtest_results\EUR-USD_20251104_222336_248045,9
266,42,270,0.35,25,30,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,107.45732617378235,logs\backtest_results\EUR-USD_20251104_222336_860437,9
267,42,270,0.35,25,30,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,113.65297818183899,logs\backtest_results\EUR-USD_20251104_222508_836598,9
268,42,270,0.35,25,30,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,113.508549451828,logs\backtest_results\EUR-USD_20251104_222511_044048,9
269,42,270,0.35,25,30,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,114.12590837478638,logs\backtest_results\EUR-USD_20251104_222516_921893,9
270,42,270,0.35,25,30,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,115.57409405708313,logs\backtest_results\EUR-USD_20251104_222522_373781,9
271,42,270,0.35,25,30,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,114.86095571517944,logs\backtest_results\EUR-USD_20251104_222523_269350,9
272,42,270,0.35,25,30,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,116.50642967224121,logs\backtest_results\EUR-USD_20251104_222532_078347,9
274,42,270,0.35,25,30,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,115.40563344955444,logs\backtest_results\EUR-USD_20251104_222532_288611,9
273,42,270,0.35,25,30,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,119.1269223690033,logs\backtest_results\EUR-USD_20251104_222535_243445,9
275,42,270,0.35,25,30,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,118.32180619239807,logs\backtest_results\EUR-USD_20251104_222707_195571,9
276,42,270,0.35,25,40,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,118.77972435951233,logs\backtest_results\EUR-USD_20251104_222710_197574,8
281,42,270,0.35,25,40,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,117.47738146781921,logs\backtest_results\EUR-USD_20251104_222714_953402,8
282,42,270,0.35,25,40,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,118.5155713558197,logs\backtest_results\EUR-USD_20251104_222720_923152,8
283,42,270,0.35,25,40,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,118.40749192237854,logs\backtest_results\EUR-USD_20251104_222721_429427,8
286,42,270,0.35,25,40,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,117.62943625450134,logs\backtest_results\EUR-USD_20251104_222729_817448,8
287,42,270,0.35,25,40,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,118.2778799533844,logs\backtest_results\EUR-USD_20251104_222730_700009,8
288,42,270,0.35,25,40,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,117.18821811676025,logs\backtest_results\EUR-USD_20251104_222732_432821,8
289,42,270,0.35,25,40,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.54558038711548,logs\backtest_results\EUR-USD_20251104_222901_033251,8
290,42,270,0.35,25,40,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.59504127502441,logs\backtest_results\EUR-USD_20251104_222904_401471,8
291,42,270,0.35,25,40,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,114.25903916358948,logs\backtest_results\EUR-USD_20251104_222908_822828,8
293,42,270,0.35,25,40,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.60460162162781,logs\backtest_results\EUR-USD_20251104_222915_476185,8
292,42,270,0.35,25,40,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,114.49605083465576,logs\backtest_results\EUR-USD_20251104_222916_084707,8
294,42,270,0.35,25,40,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.86119747161865,logs\backtest_results\EUR-USD_20251104_222923_919473,8
295,42,270,0.35,25,40,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,114.60902070999146,logs\backtest_results\EUR-USD_20251104_222925_424554,8
296,42,270,0.35,25,40,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.4498302936554,logs\backtest_results\EUR-USD_20251104_222926_360805,8
297,42,270,0.35,25,40,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.46620154380798,logs\backtest_results\EUR-USD_20251104_223054_654810,8
298,42,270,0.35,25,40,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,112.61068272590637,logs\backtest_results\EUR-USD_20251104_223056_728111,8
299,42,270,0.35,25,40,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,113.17107486724854,logs\backtest_results\EUR-USD_20251104_223102_318779,8
301,42,270,0.35,25,50,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,112.13145780563354,logs\backtest_results\EUR-USD_20251104_223108_784130,12
300,42,270,0.35,25,40,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5180.66,-0.028,0.3717277486910995,0.0,382,395.18556338028196,-255.4042083333334,0.0,-13.56193717277482,172243,completed,,112.58837628364563,logs\backtest_results\EUR-USD_20251104_223109_037406,8
306,42,270,0.35,25,50,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,111.18112421035767,logs\backtest_results\EUR-USD_20251104_223115_369478,12
307,42,270,0.35,25,50,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,112.49630832672119,logs\backtest_results\EUR-USD_20251104_223117_547371,12
308,42,270,0.35,25,50,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,113.19073820114136,logs\backtest_results\EUR-USD_20251104_223119_243652,12
311,42,270,0.35,25,50,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,113.79017543792725,logs\backtest_results\EUR-USD_20251104_223248_131383,12
312,42,270,0.35,25,50,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,113.63351964950562,logs\backtest_results\EUR-USD_20251104_223250_211471,12
313,42,270,0.35,25,50,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,113.61178278923035,logs\backtest_results\EUR-USD_20251104_223256_185306,12
314,42,270,0.35,25,50,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,114.01173233985901,logs\backtest_results\EUR-USD_20251104_223302_131459,12
315,42,270,0.35,25,50,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,114.21354556083679,logs\backtest_results\EUR-USD_20251104_223302_555109,12
316,42,270,0.35,25,50,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,113.753990650177,logs\backtest_results\EUR-USD_20251104_223308_920734,12
317,42,270,0.35,25,50,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,114.62887573242188,logs\backtest_results\EUR-USD_20251104_223312_343625,12
318,42,270,0.35,25,50,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,114.45555090904236,logs\backtest_results\EUR-USD_20251104_223313_503649,12
319,42,270,0.35,25,50,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,118.19009399414062,logs\backtest_results\EUR-USD_20251104_223446_299029,12
320,42,270,0.35,25,50,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,115.98842430114746,logs\backtest_results\EUR-USD_20251104_223446_613469,12
321,42,270,0.35,25,50,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,115.22991704940796,logs\backtest_results\EUR-USD_20251104_223451_867117,12
323,42,270,0.35,25,50,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,115.67494988441467,logs\backtest_results\EUR-USD_20251104_223458_704416,12
322,42,270,0.35,25,50,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,116.32259702682495,logs\backtest_results\EUR-USD_20251104_223458_973286,12
325,42,270,0.35,25,50,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,116.25835275650024,logs\backtest_results\EUR-USD_20251104_223508_599599,12
326,42,270,0.35,25,60,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,117.84136962890625,logs\backtest_results\EUR-USD_20251104_223511_882130,15
324,42,270,0.35,25,50,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5672.98,-0.036,0.3170731707317073,0.0,328,495.39923076923094,-255.33258928571416,0.0,-17.295670731707148,177859,completed,,123.58703541755676,logs\backtest_results\EUR-USD_20251104_223512_635071,12
331,42,270,0.35,25,60,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.38312673568726,logs\backtest_results\EUR-USD_20251104_223641_690424,15
332,42,270,0.35,25,60,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,116.63252186775208,logs\backtest_results\EUR-USD_20251104_223643_086432,15
333,42,270,0.35,25,60,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,114.35100150108337,logs\backtest_results\EUR-USD_20251104_223645_397266,15
336,42,270,0.35,25,60,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.68164896965027,logs\backtest_results\EUR-USD_20251104_223654_289537,15
337,42,270,0.35,25,60,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.79493165016174,logs\backtest_results\EUR-USD_20251104_223654_702479,15
338,42,270,0.35,25,60,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.6393141746521,logs\backtest_results\EUR-USD_20251104_223703_863811,15
339,42,270,0.35,25,60,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.1762125492096,logs\backtest_results\EUR-USD_20251104_223706_636506,15
340,42,270,0.35,25,60,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.43059277534485,logs\backtest_results\EUR-USD_20251104_223707_296384,15
342,42,270,0.35,25,60,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,113.79537224769592,logs\backtest_results\EUR-USD_20251104_223837_797626,15
341,42,270,0.35,25,60,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,115.87453389167786,logs\backtest_results\EUR-USD_20251104_223838_366277,15
343,42,270,0.35,25,60,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,112.49031352996826,logs\backtest_results\EUR-USD_20251104_223839_428712,15
349,42,270,0.35,25,60,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,failed,,4.70820426940918,,0
344,42,270,0.35,25,60,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,112.25308132171631,logs\backtest_results\EUR-USD_20251104_223846_903963,15
345,42,270,0.35,25,60,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,112.5570662021637,logs\backtest_results\EUR-USD_20251104_223847_553620,15
346,42,270,0.35,25,60,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,111.38051557540894,logs\backtest_results\EUR-USD_20251104_223855_748252,15
