run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
60,40,240,0.65,25,50,20,15,True,14,True,14,3,30,70,2402.41,0.12085105585729379,0.38461538461538464,0.0,65,494.89,-256.71,0.0,36.9601538461539,331,completed,,30.5228271484375,logs\backtest_results\EUR-USD_20251022_183241_845556,5,0.12085105585729379,95
35,38,240,0.65,25,50,20,15,True,14,True,14,3,30,70,2397.38,0.12022408977815172,0.38461538461538464,0.0,65,494.87,-256.71,0.0,36.8827692307693,353,completed,,42.9959397315979,logs\backtest_results\EUR-USD_20251022_183055_024872,5,0.12022408977815172,96
37,38,250,0.425,25,50,20,15,True,14,True,14,3,30,70,2201.71,0.11878694257301312,0.38095238095238093,0.0,63,494.89,-256.71,0.0,34.94777777777779,303,completed,,42.297274351119995,logs\backtest_results\EUR-USD_20251022_183055_971374,4,0.11878694257301312,97
36,38,250,0.35,25,50,20,15,True,14,True,14,3,30,70,2201.73,0.11878694257301312,0.38095238095238093,0.0,63,494.89,-256.71,0.0,34.94809523809525,299,completed,,44.97170877456665,logs\backtest_results\EUR-USD_20251022_183057_669527,4,0.11878694257301312,98
76,42,230,0.35,25,50,20,15,True,14,True,14,3,30,70,2283.65,0.1178382098901993,0.38461538461538464,0.0,65,494.89,-256.71,0.0,35.13307692307694,247,completed,,35.50712537765503,logs\backtest_results\EUR-USD_20251022_183351_451441,5,0.1178382098901993,99
77,42,230,0.425,25,50,20,15,True,14,True,14,3,30,70,2283.65,0.1178382098901993,0.38461538461538464,0.0,65,494.89,-256.71,0.0,35.13307692307694,259,completed,,36.46408414840698,logs\backtest_results\EUR-USD_20251022_183352_905555,5,0.1178382098901993,100
92,42,260,0.425,25,50,20,15,True,14,True,14,3,30,70,2169.15,0.11742297884236161,0.3870967741935484,0.0,62,494.89,-256.71,0.0,34.98629032258063,195,completed,,36.414697885513306,logs\backtest_results\EUR-USD_20251022_183511_412601,4,0.11742297884236161,101
81,42,240,0.35,25,50,20,15,True,14,True,14,3,30,70,2207.7,0.11053075654427276,0.3787878787878788,0.0,66,494.89,-256.71,0.0,33.45000000000002,297,completed,,42.36670732498169,logs\backtest_results\EUR-USD_20251022_183432_110441,5,0.11053075654427276,102
79,42,230,0.575,25,50,20,15,True,14,True,14,3,30,70,2011.34,0.10882890021266552,0.375,0.0,64,494.89,-256.71,0.0,31.427187500000002,299,completed,,39.457420110702515,logs\backtest_results\EUR-USD_20251022_183400_121983,5,0.10882890021266552,103
80,42,230,0.65,25,50,20,15,True,14,True,14,3,30,70,2009.35,0.1087328118643968,0.375,0.0,64,494.89,-256.71,0.0,31.396093750000006,307,completed,,39.777313470840454,logs\backtest_results\EUR-USD_20251022_183400_861962,5,0.1087328118643968,104
109,44,240,0.575,25,50,20,15,True,14,True,14,3,30,70,2004.59,0.10693740731202936,0.375,0.0,64,494.89,-256.71,0.0,31.321718750000002,298,completed,,34.01280999183655,logs\backtest_results\EUR-USD_20251022_183619_604783,5,0.10693740731202936,105
110,44,240,0.65,25,50,20,15,True,14,True,14,3,30,70,2004.59,0.10693740731202936,0.375,0.0,64,494.89,-256.71,0.0,31.321718750000002,301,completed,,44.36908674240112,logs\backtest_results\EUR-USD_20251022_183633_050412,5,0.10693740731202936,106
107,44,240,0.425,25,50,20,15,True,14,True,14,3,30,70,1965.55,0.105100688678679,0.375,0.0,64,494.89,-256.71,0.0,30.71171874999999,280,completed,,34.12299036979675,logs\backtest_results\EUR-USD_20251022_183615_475955,5,0.105100688678679,107
108,44,240,0.5,25,50,20,15,True,14,True,14,3,30,70,1965.56,0.105100688678679,0.375,0.0,64,494.89,-256.71,0.0,30.711874999999992,282,completed,,35.74767589569092,logs\backtest_results\EUR-USD_20251022_183620_046030,5,0.105100688678679,108
53,40,230,0.5,25,50,20,15,True,14,True,14,3,30,70,1952.57,0.09976583889292959,0.3787878787878788,0.0,66,494.89,-256.71,0.0,29.584393939393948,257,completed,,30.24592900276184,logs\backtest_results\EUR-USD_20251022_183210_000088,6,0.09976583889292959,109
52,40,230,0.425,25,50,20,15,True,14,True,14,3,30,70,1952.57,0.09971698893284846,0.3787878787878788,0.0,66,494.89,-256.71,0.0,29.584393939393948,255,completed,,33.43927359580994,logs\backtest_results\EUR-USD_20251022_183211_187874,6,0.09971698893284846,110
51,40,230,0.35,25,50,20,15,True,14,True,14,3,30,70,1952.57,0.0996777302553233,0.3787878787878788,0.0,66,494.89,-256.71,0.0,29.584393939393948,250,completed,,33.97390294075012,logs\backtest_results\EUR-USD_20251022_183211_336104,6,0.0996777302553233,111
17,36,260,0.425,25,50,20,15,True,14,True,14,3,30,70,1792.54,0.09555198689846454,0.373134328358209,0.0,67,494.89,-256.71,0.0,26.754328358208994,286,completed,,44.21019744873047,logs\backtest_results\EUR-USD_20251022_182928_301978,6,0.09555198689846454,112
20,36,260,0.65,25,50,20,15,True,14,True,14,3,30,70,1658.8,0.09281797679232773,0.375,0.0,64,494.89,-256.71,0.0,25.91874999999999,299,completed,,44.39852023124695,logs\backtest_results\EUR-USD_20251022_182929_496280,4,0.09281797679232773,113
18,36,260,0.5,25,50,20,15,True,14,True,14,3,30,70,1713.54,0.09239460531314408,0.373134328358209,0.0,67,494.89,-256.71,0.0,25.575223880597036,291,completed,,46.56946921348572,logs\backtest_results\EUR-USD_20251022_182930_196891,6,0.09239460531314408,114
84,42,240,0.575,25,50,20,15,True,14,True,14,3,30,70,1634.43,0.08857839411115859,0.36923076923076925,0.0,65,494.89,-256.71,0.0,25.14507692307697,316,completed,,43.611998081207275,logs\backtest_results\EUR-USD_20251022_183434_965800,5,0.08857839411115859,115
85,42,240,0.65,25,50,20,15,True,14,True,14,3,30,70,1634.43,0.08857839411115859,0.36923076923076925,0.0,65,494.89,-256.71,0.0,25.14507692307697,317,completed,,42.45764493942261,logs\backtest_results\EUR-USD_20251022_183435_416114,5,0.08857839411115859,116
78,42,230,0.5,25,50,20,15,True,14,True,14,3,30,70,1532.63,0.08842508747742268,0.36923076923076925,0.0,65,494.89,-256.71,0.0,23.578923076923104,269,completed,,36.531689167022705,logs\backtest_results\EUR-USD_20251022_183353_057010,5,0.08842508747742268,117
106,44,240,0.35,25,50,20,15,True,14,True,14,3,30,70,1611.43,0.0876080646893931,0.36923076923076925,0.0,65,494.89,-256.71,0.0,24.791230769230793,276,completed,,34.65917992591858,logs\backtest_results\EUR-USD_20251022_183615_945842,5,0.0876080646893931,118
95,42,260,0.65,25,50,20,15,True,14,True,14,3,30,70,1420.13,0.08685568968891616,0.3709677419354839,0.0,62,494.89,-256.71,0.0,22.90532258064519,222,completed,,35.248345375061035,logs\backtest_results\EUR-USD_20251022_183515_314908,4,0.08685568968891616,119
93,42,260,0.5,25,50,20,15,True,14,True,14,3,30,70,1420.13,0.08680403423943488,0.3709677419354839,0.0,62,494.89,-256.71,0.0,22.90532258064519,202,completed,,36.204233169555664,logs\backtest_results\EUR-USD_20251022_183511_379379,4,0.08680403423943488,120
94,42,260,0.575,25,50,20,15,True,14,True,14,3,30,70,1420.13,0.08680403423943488,0.3709677419354839,0.0,62,494.89,-256.71,0.0,22.90532258064519,208,completed,,37.86193346977234,logs\backtest_results\EUR-USD_20251022_183513_297404,4,0.08680403423943488,121
82,42,240,0.425,25,50,20,15,True,14,True,14,3,30,70,1456.72,0.08097668734681164,0.36363636363636365,0.0,66,494.89,-256.71,0.0,22.07151515151517,309,completed,,42.126869916915894,logs\backtest_results\EUR-USD_20251022_183431_904683,5,0.08097668734681164,122
83,42,240,0.5,25,50,20,15,True,14,True,14,3,30,70,1456.72,0.08097668734681164,0.36363636363636365,0.0,66,494.89,-256.71,0.0,22.07151515151517,313,completed,,41.98789143562317,logs\backtest_results\EUR-USD_20251022_183432_402509,5,0.08097668734681164,123
16,36,260,0.35,25,50,20,15,True,14,True,14,3,30,70,1441.24,0.07904142723294538,0.36231884057971014,0.0,69,494.89,-260.14,0.0,20.8875362318841,266,completed,,40.533814668655396,logs\backtest_results\EUR-USD_20251022_182900_063796,6,0.07904142723294538,124
19,36,260,0.575,25,50,20,15,True,14,True,14,3,30,70,1145.66,0.07049584276755237,0.36363636363636365,0.0,66,494.89,-256.71,0.0,17.358484848484835,292,completed,,44.41720461845398,logs\backtest_results\EUR-USD_20251022_182929_089543,6,0.07049584276755237,125
