run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
2230,42,270,0.35,35,40,22,12,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.573162317276,logs\backtest_results\EUR-USD_20251023_083958_997615,2,0.35888897674595704,48
2231,42,270,0.35,35,40,22,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.27548336982727,logs\backtest_results\EUR-USD_20251023_084000_233195,2,0.35888897674595704,49
2232,42,270,0.35,35,40,22,16,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.991697549819946,logs\backtest_results\EUR-USD_20251023_084005_518897,2,0.35888897674595704,50
2233,42,270,0.35,35,40,22,18,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.877461433410645,logs\backtest_results\EUR-USD_20251023_084007_204518,2,0.35888897674595704,51
2234,42,270,0.35,35,40,25,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.419978380203247,logs\backtest_results\EUR-USD_20251023_084010_294397,2,0.35888897674595704,52
2235,42,270,0.35,35,40,25,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.712660312652588,logs\backtest_results\EUR-USD_20251023_084014_820091,2,0.35888897674595704,53
2236,42,270,0.35,35,40,25,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.34351682662964,logs\backtest_results\EUR-USD_20251023_084016_553903,2,0.35888897674595704,54
2237,42,270,0.35,35,40,25,12,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.318514347076416,logs\backtest_results\EUR-USD_20251023_084017_503203,2,0.35888897674595704,55
2238,42,270,0.35,35,40,25,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.142203092575073,logs\backtest_results\EUR-USD_20251023_084020_207276,2,0.35888897674595704,56
2239,42,270,0.35,35,40,25,16,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.72437334060669,logs\backtest_results\EUR-USD_20251023_084021_982558,2,0.35888897674595704,57
2240,42,270,0.35,35,40,25,18,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.601067304611206,logs\backtest_results\EUR-USD_20251023_084027_033436,2,0.35888897674595704,58
2241,42,270,0.35,35,40,28,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.32963466644287,logs\backtest_results\EUR-USD_20251023_084028_527664,2,0.35888897674595704,59
2242,42,270,0.35,35,40,28,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.513752460479736,logs\backtest_results\EUR-USD_20251023_084031_763841,2,0.35888897674595704,60
2243,42,270,0.35,35,40,28,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.06453275680542,logs\backtest_results\EUR-USD_20251023_084036_935908,2,0.35888897674595704,61
2244,42,270,0.35,35,40,28,12,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.47286081314087,logs\backtest_results\EUR-USD_20251023_084038_085771,2,0.35888897674595704,62
2245,42,270,0.35,35,40,28,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.007933139801025,logs\backtest_results\EUR-USD_20251023_084039_609237,2,0.35888897674595704,63
2246,42,270,0.35,35,40,28,16,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.93771195411682,logs\backtest_results\EUR-USD_20251023_084042_150659,2,0.35888897674595704,64
2247,42,270,0.35,35,40,28,18,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.167503118515015,logs\backtest_results\EUR-USD_20251023_084043_218635,2,0.35888897674595704,65
2248,42,270,0.35,35,40,32,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.21127939224243,logs\backtest_results\EUR-USD_20251023_084048_435601,2,0.35888897674595704,66
2249,42,270,0.35,35,40,32,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.580555200576782,logs\backtest_results\EUR-USD_20251023_084049_148538,2,0.35888897674595704,67
2250,42,270,0.35,35,40,32,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.94973921775818,logs\backtest_results\EUR-USD_20251023_084052_889222,2,0.35888897674595704,68
2252,42,270,0.35,35,40,32,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.388172149658203,logs\backtest_results\EUR-USD_20251023_084058_468996,2,0.35888897674595704,69
2253,42,270,0.35,35,40,32,16,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,19.859851121902466,logs\backtest_results\EUR-USD_20251023_084059_406459,2,0.35888897674595704,70
2254,42,270,0.35,35,40,32,18,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.41419529914856,logs\backtest_results\EUR-USD_20251023_084101_162152,2,0.35888897674595704,71
2304,42,270,0.35,35,60,5,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.870330572128296,logs\backtest_results\EUR-USD_20251023_084240_129018,4,0.33698016140969544,72
2311,42,270,0.35,35,60,10,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.729799032211304,logs\backtest_results\EUR-USD_20251023_084242_877113,4,0.33698016140969544,73
2312,42,270,0.35,35,60,10,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.123599767684937,logs\backtest_results\EUR-USD_20251023_084243_346849,4,0.33698016140969544,74
2318,42,270,0.35,35,60,15,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.801841974258423,logs\backtest_results\EUR-USD_20251023_084245_077717,4,0.33698016140969544,75
2319,42,270,0.35,35,60,15,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.525439023971558,logs\backtest_results\EUR-USD_20251023_084246_468971,4,0.33698016140969544,76
2320,42,270,0.35,35,60,15,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.629032850265503,logs\backtest_results\EUR-USD_20251023_084248_433531,4,0.33698016140969544,77
2321,42,270,0.35,35,60,15,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.04618263244629,logs\backtest_results\EUR-USD_20251023_084254_290789,4,0.33698016140969544,78
2322,42,270,0.35,35,60,15,14,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.596951246261597,logs\backtest_results\EUR-USD_20251023_084254_885994,4,0.33698016140969544,79
2325,42,270,0.35,35,60,22,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.68056607246399,logs\backtest_results\EUR-USD_20251023_084300_970167,4,0.33698016140969544,80
2326,42,270,0.35,35,60,22,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.49344563484192,logs\backtest_results\EUR-USD_20251023_084303_417779,4,0.33698016140969544,81
2327,42,270,0.35,35,60,22,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.60678267478943,logs\backtest_results\EUR-USD_20251023_084303_975789,4,0.33698016140969544,82
2328,42,270,0.35,35,60,22,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.42128300666809,logs\backtest_results\EUR-USD_20251023_084305_472948,4,0.33698016140969544,83
2329,42,270,0.35,35,60,22,14,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.277791023254395,logs\backtest_results\EUR-USD_20251023_084306_757382,4,0.33698016140969544,84
2330,42,270,0.35,35,60,22,16,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.269341468811035,logs\backtest_results\EUR-USD_20251023_084308_771182,4,0.33698016140969544,85
2331,42,270,0.35,35,60,22,18,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.77333402633667,logs\backtest_results\EUR-USD_20251023_084315_076277,4,0.33698016140969544,86
2332,42,270,0.35,35,60,25,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.856666803359985,logs\backtest_results\EUR-USD_20251023_084315_764187,4,0.33698016140969544,87
2333,42,270,0.35,35,60,25,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.964874267578125,logs\backtest_results\EUR-USD_20251023_084321_917487,4,0.33698016140969544,88
2334,42,270,0.35,35,60,25,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.889127731323242,logs\backtest_results\EUR-USD_20251023_084324_288146,4,0.33698016140969544,89
2335,42,270,0.35,35,60,25,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.172627449035645,logs\backtest_results\EUR-USD_20251023_084324_895424,4,0.33698016140969544,90
2336,42,270,0.35,35,60,25,14,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.320833683013916,logs\backtest_results\EUR-USD_20251023_084326_829035,4,0.33698016140969544,91
2337,42,270,0.35,35,60,25,16,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.586711406707764,logs\backtest_results\EUR-USD_20251023_084328_393565,4,0.33698016140969544,92
2338,42,270,0.35,35,60,25,18,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.655613899230957,logs\backtest_results\EUR-USD_20251023_084330_472298,4,0.33698016140969544,93
2339,42,270,0.35,35,60,28,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.514014959335327,logs\backtest_results\EUR-USD_20251023_084336_638853,4,0.33698016140969544,94
2340,42,270,0.35,35,60,28,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.294190883636475,logs\backtest_results\EUR-USD_20251023_084337_132884,4,0.33698016140969544,95
2341,42,270,0.35,35,60,28,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.426262855529785,logs\backtest_results\EUR-USD_20251023_084343_403268,4,0.33698016140969544,96
2342,42,270,0.35,35,60,28,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.499732494354248,logs\backtest_results\EUR-USD_20251023_084344_898802,4,0.33698016140969544,97
